Industry,Price,Demand_Index,Seasonality,Competitor_Price,Customer_Segment,Discount_Offered,Purchase_Prob,Purchased
Hospitality,150,0.68,1.0,50,Low,15,0.07653683333333335,0
Hospitality,100,0.67,1.15,200,Low,15,0.11563064722222223,0
FoodDelivery,100,0.6,1.15,100,Low,0,0.2346,0
Ecommerce,300,0.29,0.85,250,Low,5,0.01,0
RideHailing,100,0.76,1.0,200,Low,15,0.17922911111111114,0
Ecommerce,50,0.9,1.15,150,Low,0,0.19550000000000003,0
Ecommerce,100,0.59,1.15,250,Medium,20,0.10675066666666666,0
Airline,300,0.74,1.0,100,High,0,0.01,0
Ecommerce,50,0.92,0.85,150,Low,15,0.16765211111111117,1
Airline,300,0.79,1.15,200,High,0,0.01,0
Airline,200,0.21,0.85,100,High,0,0.013685000000000003,0
Ecommerce,250,0.41,1.15,100,High,15,0.02051417916666666,0
RideHailing,150,0.7,0.85,200,High,10,0.17091994791666668,1
Hospitality,50,0.65,0.85,300,High,15,0.10516779947916667,0
FoodDelivery,50,0.94,1.0,200,Low,15,0.22671625,0
Airline,200,0.96,0.85,250,Medium,10,0.07412,0
RideHailing,300,0.43,1.15,100,High,5,0.01,0
Retail,100,0.38,1.15,150,Low,20,0.10957775000000002,0
RideHailing,200,0.68,0.85,50,High,15,0.06915649583333333,0
Ecommerce,200,0.58,1.15,50,Medium,5,0.046467666666666664,0
Airline,250,0.55,0.85,150,Medium,0,0.015583333333333334,0
Hospitality,100,0.32,0.85,100,Low,20,0.06365706666666666,0
Ecommerce,300,0.78,1.0,100,Medium,20,0.01,0
Hospitality,300,0.88,0.85,150,Low,0,0.01,0
FoodDelivery,100,0.87,1.0,50,High,15,0.37852250000000004,0
Hospitality,100,0.57,1.15,250,Low,5,0.06792891874999998,0
Ecommerce,300,0.11,1.0,200,High,20,0.01,0
Airline,50,0.96,0.85,100,Medium,20,0.2006,0
Ecommerce,200,0.32,0.85,150,High,0,0.03475555555555556,0
Airline,300,0.87,0.85,250,Medium,15,0.01,0
RideHailing,100,0.82,0.85,100,Medium,10,0.27856766666666677,1
Hospitality,50,0.46,0.85,250,Medium,15,0.06471864583333334,0
Hospitality,100,0.99,0.85,250,High,0,0.11290125000000001,0
RideHailing,250,0.13,1.15,50,High,10,0.01,0
Retail,100,0.99,0.85,200,Low,10,0.15592995000000007,0
Retail,100,0.91,1.0,250,High,5,0.16403887500000003,0
Retail,50,0.31,0.85,50,Medium,5,0.10325906249999998,0
Retail,250,0.49,1.15,150,Low,10,0.0261041375,0
Hospitality,150,0.23,1.15,100,Low,20,0.038688635416666665,0
Airline,200,0.55,0.85,250,Low,10,0.03609489583333335,0
Ecommerce,200,0.67,1.15,200,Medium,10,0.11197933333333336,0
Hospitality,150,0.85,0.85,200,Medium,20,0.12433020833333333,0
Airline,200,0.24,0.85,50,High,20,0.0138414,0
FoodDelivery,250,0.45,0.85,300,Low,0,0.027093749999999993,0
RideHailing,300,0.43,0.85,100,High,20,0.01,0
Hospitality,150,0.15,1.0,150,High,15,0.034262812499999996,0
FoodDelivery,250,0.48,1.0,300,Medium,20,0.047199999999999985,0
Hospitality,150,0.26,1.0,150,High,15,0.059388874999999994,0
Ecommerce,250,0.59,0.85,150,High,5,0.02678567222222221,0
Hospitality,100,0.8,0.85,50,High,5,0.1588980555555556,0
Retail,200,0.95,1.15,50,High,20,0.1111891875,0
Retail,50,0.74,1.15,200,Low,0,0.13562812500000002,0
Airline,150,0.82,1.15,100,High,20,0.15995637499999996,0
Retail,100,0.83,0.85,50,Low,15,0.17015778125000003,0
Hospitality,50,0.73,1.15,250,High,0,0.14079114583333333,0
Airline,200,0.81,1.0,50,High,10,0.050766750000000006,0
Ecommerce,100,0.65,1.0,250,High,15,0.11312166666666669,0
FoodDelivery,150,0.74,0.85,50,High,20,0.1707106,0
Hospitality,300,0.21,1.0,150,High,15,0.01,0
Hospitality,100,0.83,1.15,200,High,5,0.17843316944444443,0
Hospitality,50,0.82,1.15,300,High,10,0.1723823645833333,0
Hospitality,150,0.11,0.85,50,Medium,20,0.012871833333333334,0
Hospitality,200,0.66,0.85,250,Low,15,0.05261907291666667,0
Ecommerce,150,0.42,1.0,50,High,20,0.07599199999999999,1
Ecommerce,200,0.98,1.0,300,High,10,0.1091937777777778,0
FoodDelivery,200,0.35,1.0,100,Low,0,0.03966666666666667,1
Ecommerce,250,0.98,1.0,300,Medium,20,0.06424444444444442,0
Retail,250,0.27,0.85,50,High,0,0.01,0
Hospitality,150,0.28,0.85,150,Medium,15,0.04727275,0
Ecommerce,300,0.23,1.15,150,Low,15,0.01,0
Ecommerce,200,0.64,1.15,100,Medium,20,0.07719822222222224,1
Hospitality,300,0.33,1.0,50,Low,0,0.01,0
Hospitality,200,0.1,0.85,150,Medium,0,0.01,0
Hospitality,300,0.95,0.85,150,Medium,15,0.01,0
Retail,250,0.47,0.85,250,High,0,0.034456874999999984,0
Hospitality,50,0.3,0.85,250,Medium,5,0.0388609375,0
Ecommerce,300,0.19,1.0,150,Medium,5,0.01,0
Hospitality,250,0.92,1.15,200,Low,10,0.04765040972222222,0
Airline,150,0.63,0.85,150,Low,0,0.06827625,0
RideHailing,250,0.18,0.85,250,High,15,0.018306131249999993,1
Retail,50,0.11,1.15,100,High,20,0.05364390625,0
Ecommerce,100,0.64,1.0,300,High,5,0.10254933333333334,0
Hospitality,200,0.94,0.85,300,High,5,0.07468208611111112,0
Hospitality,300,0.36,1.0,100,Low,0,0.01,0
Hospitality,50,0.4,0.85,300,Low,0,0.042145833333333334,1
Hospitality,250,0.47,1.0,150,High,15,0.023857069444444438,0
RideHailing,100,0.68,0.85,200,Medium,5,0.14764688888888894,0
Hospitality,100,0.12,1.0,250,High,15,0.018273500000000005,0
Retail,150,0.47,1.0,50,Low,20,0.07071150000000001,0
FoodDelivery,50,0.27,0.85,100,High,10,0.11986593749999999,0
RideHailing,150,0.2,0.85,50,High,5,0.03745454166666667,0
FoodDelivery,250,0.42,0.85,250,High,20,0.04844489999999997,0
Airline,50,0.56,1.15,50,Low,20,0.16148300000000002,0
Ecommerce,150,0.85,1.15,300,Low,20,0.09804324999999998,0
Retail,200,0.87,1.15,300,Low,0,0.08504250000000002,0
FoodDelivery,250,0.75,1.15,250,Low,20,0.08650874999999997,0
Ecommerce,200,0.56,1.0,300,Low,0,0.04231111111111113,0
Airline,150,0.32,1.0,200,High,15,0.05221,0
Airline,200,0.38,1.15,300,High,10,0.03651863333333334,0
Ecommerce,200,0.61,1.15,250,Low,0,0.06625277777777779,0
Hospitality,150,0.73,1.15,100,Low,20,0.12279436458333332,0
Hospitality,250,0.88,1.0,250,High,20,0.06965933333333331,0
FoodDelivery,250,0.4,1.0,50,High,20,0.02713999999999999,0
Retail,150,0.28,0.85,250,Low,0,0.03034500000000001,0
Hospitality,50,0.71,1.15,250,Low,10,0.11032105729166666,0
RideHailing,50,0.76,0.85,50,Low,0,0.25167083333333334,0
Retail,150,0.21,1.0,50,High,20,0.0427455,0
Airline,50,0.89,1.15,150,Low,0,0.14499583333333335,0
Hospitality,100,0.16,1.0,300,High,0,0.02146666666666667,0
RideHailing,200,0.68,0.85,100,Medium,20,0.08336044444444447,0
RideHailing,250,0.6,0.85,150,High,10,0.03906741666666665,0
Hospitality,300,0.44,1.15,100,High,10,0.01,0
Ecommerce,150,0.85,0.85,50,High,15,0.12573908333333333,1
Retail,200,0.79,1.0,100,Low,20,0.07923700000000003,0
Airline,200,0.23,0.85,150,Low,10,0.01509422916666667,0
Retail,200,0.45,1.0,50,High,10,0.04230562500000001,0
Airline,200,0.87,0.85,300,Medium,5,0.05151850000000001,0
FoodDelivery,250,0.74,1.15,50,Low,10,0.03942257499999999,0
Ecommerce,200,0.75,1.15,50,Medium,5,0.06008750000000001,0
Hospitality,100,0.51,1.0,50,Medium,0,0.09916666666666667,0
Ecommerce,150,0.67,0.85,300,Low,15,0.054942512500000006,0
Ecommerce,250,0.69,1.15,300,Medium,20,0.052018333333333305,0
RideHailing,300,0.81,1.0,250,Low,15,0.01,0
FoodDelivery,300,0.13,0.85,150,High,20,0.01,0
Ecommerce,100,0.81,0.85,300,High,20,0.12457260000000002,0
FoodDelivery,300,0.18,1.15,50,Medium,20,0.01,0
Hospitality,200,0.91,0.85,150,Low,5,0.06679763368055555,1
Hospitality,150,0.61,0.85,250,Low,10,0.05604552916666667,1
Hospitality,250,0.81,1.15,300,High,15,0.05910335156249999,0
Hospitality,300,0.11,1.0,100,Low,15,0.01,0
Hospitality,100,0.61,0.85,250,Low,5,0.05373172291666666,0
RideHailing,250,0.67,1.15,150,Medium,5,0.04920498611111111,0
Retail,200,0.61,1.15,150,Medium,5,0.0916334375,0
FoodDelivery,150,0.52,0.85,200,Medium,15,0.12541750000000002,0
Airline,200,0.95,1.0,150,High,20,0.10742916666666667,0
Ecommerce,100,0.2,1.15,250,Low,0,0.026066666666666672,0
Retail,50,0.16,1.0,150,Low,15,0.03859000000000001,0
RideHailing,300,0.51,1.15,50,Low,5,0.01,0
Retail,150,0.73,1.0,200,Medium,10,0.14919375,0
Airline,300,0.89,1.0,250,Low,5,0.01,0
Airline,150,0.63,1.15,300,Low,5,0.048265284374999995,0
RideHailing,200,0.32,1.0,300,High,20,0.05307377777777778,0
Hospitality,250,0.82,1.15,50,High,10,0.03447647291666665,1
Airline,50,0.66,1.15,50,High,20,0.25749074999999993,1
RideHailing,200,0.16,1.15,200,Low,0,0.028673333333333332,0
Ecommerce,250,0.18,1.15,100,Medium,15,0.01,0
Hospitality,200,0.15,1.0,200,High,20,0.023747499999999998,0
FoodDelivery,300,0.25,1.15,150,Medium,20,0.01,0
RideHailing,100,0.33,0.85,200,Low,20,0.06877236666666667,1
FoodDelivery,100,0.83,1.15,100,Medium,5,0.3989809999999999,0
Hospitality,200,0.66,1.0,250,Medium,5,0.06705416666666668,0
Ecommerce,150,0.1,1.0,50,Low,5,0.011843333333333336,0
Airline,250,0.48,0.85,300,Low,0,0.014449999999999996,0
Hospitality,200,0.8,1.15,100,High,20,0.09710088888888892,0
Retail,200,0.11,0.85,100,Low,0,0.01,0
RideHailing,300,0.85,1.15,50,High,5,0.01,0
RideHailing,150,0.79,1.0,250,Low,0,0.12310833333333335,0
Ecommerce,150,0.76,1.0,300,High,15,0.099199,0
Retail,250,0.7,1.0,300,Low,10,0.04053437499999999,0
FoodDelivery,300,0.84,1.0,250,Medium,0,0.01,0
Hospitality,100,0.43,1.15,200,Low,10,0.0712684388888889,0
FoodDelivery,300,0.99,1.15,50,High,20,0.01,0
Ecommerce,200,0.1,1.15,100,Medium,0,0.010222222222222226,0
FoodDelivery,50,0.24,0.85,50,High,20,0.13841399999999998,1
Airline,100,0.95,1.15,300,High,5,0.13129118750000002,0
FoodDelivery,250,0.52,0.85,250,High,5,0.05311734999999997,0
Retail,300,1.0,1.0,250,Medium,5,0.01,0
FoodDelivery,300,0.28,1.15,50,High,15,0.01,0
RideHailing,100,0.8,0.85,200,Medium,0,0.16622222222222227,0
Retail,300,1.0,1.15,150,Medium,0,0.01,0
RideHailing,50,0.8,0.85,50,High,15,0.4068029166666667,1
Airline,300,0.15,1.15,150,High,0,0.01,0
Airline,250,0.87,1.15,300,Medium,5,0.043563437499999975,0
FoodDelivery,150,0.57,0.85,50,High,10,0.12146415,0
Retail,250,0.97,1.15,150,High,15,0.07280031874999998,0
Ecommerce,150,0.27,1.0,300,High,20,0.036639,0
RideHailing,300,0.35,1.15,200,Medium,20,0.01,0
Retail,50,0.41,1.0,150,Medium,15,0.1163375,0
Hospitality,200,0.33,1.0,50,High,15,0.025126062500000004,0
Airline,200,0.28,1.15,50,High,15,0.021014525000000003,0
Ecommerce,250,0.5,1.0,150,Medium,5,0.023222222222222217,0
RideHailing,100,0.26,0.85,150,Medium,10,0.07360527777777781,1
Hospitality,200,0.88,1.0,100,High,5,0.08225311111111112,0
RideHailing,50,0.5,1.0,300,High,5,0.13770052083333334,0
RideHailing,50,0.84,0.85,300,Low,0,0.13908125000000002,1
FoodDelivery,100,0.37,1.15,300,Low,20,0.0853553,0
Airline,250,0.42,1.15,200,High,15,0.02626815624999999,0
FoodDelivery,200,0.89,1.15,150,Medium,5,0.17825958333333333,0
Retail,150,0.82,0.85,100,Low,20,0.1310795625,0
Hospitality,250,0.63,0.85,50,High,5,0.01876983281249999,0
RideHailing,150,0.69,1.15,100,Low,10,0.168478234375,0
FoodDelivery,250,0.84,1.0,300,Low,5,0.062177499999999976,0
Airline,200,0.12,0.85,300,Low,0,0.01,0
Airline,300,0.91,1.15,50,Medium,10,0.01,0
Ecommerce,50,0.4,1.0,250,Low,0,0.05666666666666668,0
FoodDelivery,300,0.61,1.0,250,High,20,0.01,0
Retail,250,0.28,1.0,250,Medium,5,0.021944999999999996,0
Retail,100,0.13,0.85,100,Medium,10,0.0361335,0
Airline,200,0.61,1.0,300,Low,15,0.03923316666666668,0
Hospitality,150,0.14,1.15,50,High,10,0.023544908333333343,0
Hospitality,100,0.85,0.85,250,Low,10,0.07809622916666668,0
Hospitality,200,0.47,1.0,300,Low,15,0.03526697222222222,0
RideHailing,300,0.24,1.0,200,Low,5,0.01,0
Ecommerce,150,0.34,1.15,250,Medium,15,0.05917133333333335,0
Airline,250,0.67,1.15,300,Medium,5,0.033548854166666656,0
FoodDelivery,250,0.46,1.0,150,Medium,20,0.036186666666666666,0
Ecommerce,300,0.95,0.85,300,Low,5,0.01,0
Airline,50,0.38,1.0,150,High,10,0.07938833333333334,0
Hospitality,50,0.73,1.15,200,Low,0,0.10406302083333333,0
Ecommerce,300,0.5,0.85,200,Medium,10,0.01,0
Airline,150,1.0,1.15,300,Low,5,0.07661156249999998,0
Retail,50,0.26,1.15,250,High,20,0.0760768125,0
Ecommerce,50,0.24,0.85,50,Medium,5,0.07106,0
Airline,300,0.19,0.85,50,Medium,10,0.01,0
Airline,100,0.31,1.15,250,Low,20,0.035756949999999996,0
Retail,300,0.88,0.85,100,Medium,10,0.01,0
Retail,150,0.45,0.85,150,Medium,0,0.0860625,0
Airline,200,0.43,1.15,300,Medium,5,0.03445016666666667,0
Hospitality,300,0.28,0.85,300,High,0,0.01,0
Retail,200,0.84,0.85,100,Medium,20,0.08425200000000002,0
FoodDelivery,300,0.35,1.0,100,High,20,0.01,0
FoodDelivery,250,0.75,1.15,200,High,15,0.09381484374999997,0
Airline,250,0.82,1.15,200,Low,15,0.03790663541666666,0
RideHailing,100,0.47,1.0,250,Medium,15,0.09779916666666669,0
Hospitality,100,0.27,1.0,300,Low,15,0.030389625,0
RideHailing,200,0.21,1.15,150,Medium,15,0.04187677083333335,0
Retail,200,0.71,1.0,100,Low,15,0.06849725000000002,0
Hospitality,250,0.17,0.85,200,Medium,20,0.01,0
Airline,200,0.98,1.0,150,Low,20,0.08191166666666667,0
Hospitality,250,0.79,1.15,200,Medium,5,0.04615053819444443,0
Retail,300,0.12,1.15,150,Low,10,0.01,0
RideHailing,100,0.57,1.15,50,Low,10,0.18557022916666668,0
Retail,200,0.8,1.15,100,Medium,15,0.10442000000000003,1
Airline,150,0.98,1.15,150,Low,10,0.156624825,0
Airline,150,0.63,1.0,50,Medium,15,0.071505,1
RideHailing,300,0.23,0.85,100,Medium,0,0.01,0
Retail,300,0.3,0.85,300,Low,0,0.01,0
Hospitality,150,0.76,1.0,100,Low,5,0.09844770833333333,0
Retail,200,0.13,1.0,50,Medium,15,0.011066250000000001,0
Airline,50,0.71,1.0,150,Medium,0,0.11833333333333335,0
FoodDelivery,200,0.63,0.85,250,Medium,20,0.105315,0
Ecommerce,100,0.93,1.0,300,Low,15,0.11962900000000003,0
FoodDelivery,200,0.64,0.85,250,Medium,10,0.0988266666666667,0
FoodDelivery,150,0.17,0.85,200,Low,10,0.03346981250000001,0
Ecommerce,300,0.72,0.85,250,High,20,0.01,0
RideHailing,50,0.85,1.15,200,Medium,20,0.26433229166666666,1
RideHailing,150,0.37,1.15,50,Low,10,0.07227472083333335,0
Hospitality,300,0.11,1.15,250,High,15,0.01,0
Retail,250,0.18,0.85,300,Medium,20,0.011283749999999995,0
Hospitality,50,0.45,0.85,200,High,10,0.06992179687500001,0
Ecommerce,150,0.58,1.0,150,Medium,10,0.12644,0
Airline,250,0.38,0.85,100,Low,15,0.01,0
FoodDelivery,150,0.43,1.15,250,High,15,0.129089225,0
FoodDelivery,200,0.78,1.15,300,High,10,0.14991860000000004,0
FoodDelivery,250,0.12,1.0,200,High,20,0.013569999999999995,0
Hospitality,150,0.3,1.0,100,High,5,0.05257656249999999,0
FoodDelivery,200,0.79,1.15,150,High,10,0.18980079166666672,0
Hospitality,150,0.14,1.15,150,Medium,15,0.031978625000000004,0
Airline,200,0.91,1.15,200,Medium,10,0.1140685,0
RideHailing,50,0.73,1.0,300,High,10,0.20970010416666668,0
Ecommerce,250,0.38,0.85,250,Low,20,0.02159793333333333,0
Retail,200,0.71,1.15,50,High,5,0.07359216562499998,0
Ecommerce,50,0.33,1.15,100,High,0,0.12122916666666664,0
Ecommerce,250,0.41,1.0,300,High,15,0.029730694444444435,0
Ecommerce,300,0.95,0.85,300,Low,10,0.01,1
Hospitality,250,0.5,1.0,300,High,0,0.027951388888888883,0
Ecommerce,50,0.96,0.85,100,Medium,0,0.2266666666666667,0
FoodDelivery,100,0.46,0.85,50,Low,15,0.12573908333333336,0
Retail,200,0.29,1.0,200,Low,5,0.038638875,0
Hospitality,250,0.33,1.0,200,High,10,0.020108229166666665,0
Ecommerce,50,0.46,0.85,150,High,10,0.10891522222222225,0
RideHailing,250,0.17,1.0,100,High,0,0.01,0
Ecommerce,300,0.53,1.0,200,Medium,5,0.01,0
FoodDelivery,50,0.39,1.0,100,Low,15,0.15677187500000003,1
Ecommerce,150,0.56,1.15,300,Low,0,0.054740000000000004,0
Airline,250,0.81,1.0,150,High,0,0.031049999999999994,0
RideHailing,250,0.35,1.0,250,High,5,0.03855614583333331,0
FoodDelivery,200,0.15,1.15,150,Medium,15,0.03263125,0
Airline,50,0.85,1.15,100,High,15,0.26580872395833327,1
RideHailing,50,0.55,1.0,100,High,5,0.25245095486111113,0
Retail,250,0.47,1.15,300,High,15,0.04409297656249998,0
Hospitality,50,0.61,0.85,300,Low,20,0.07584142708333333,0
Hospitality,100,0.59,1.0,250,High,10,0.08628258333333336,0
RideHailing,250,0.45,1.0,200,High,20,0.046646874999999983,0
Hospitality,100,0.23,1.15,250,High,20,0.041874758333333345,0
FoodDelivery,150,0.89,1.0,250,Low,0,0.15130000000000002,0
Ecommerce,100,0.27,0.85,250,Low,5,0.02718045000000001,0
Ecommerce,50,0.17,0.85,50,Medium,0,0.04816666666666668,0
Hospitality,300,0.72,1.15,50,Medium,20,0.01,0
RideHailing,100,0.71,1.15,50,High,10,0.3127308402777778,0
Retail,200,0.62,1.0,50,Medium,10,0.05068500000000001,0
Ecommerce,300,0.54,0.85,50,Medium,5,0.01,0
Airline,100,0.59,1.0,200,High,20,0.10675066666666666,0
Retail,150,0.86,1.15,250,Medium,20,0.17505300000000001,0
Retail,50,0.47,1.15,300,High,10,0.12703439062499997,0
RideHailing,200,0.76,0.85,150,High,15,0.1288209236111111,0
Retail,250,0.72,1.0,150,Medium,20,0.04248,0
RideHailing,300,0.15,1.15,200,Low,15,0.01,0
Ecommerce,250,0.49,0.85,50,Low,0,0.01180083333333333,0
Hospitality,150,0.73,1.0,250,High,5,0.10234904166666667,0
Retail,250,0.52,1.15,150,Low,15,0.028846024999999997,0
Hospitality,150,0.42,1.0,200,High,10,0.076776875,0
FoodDelivery,50,0.82,1.0,250,Low,0,0.17425000000000002,1
FoodDelivery,300,0.48,0.85,200,Low,5,0.01,0
Airline,50,0.55,0.85,250,Medium,20,0.06895625,0
Airline,150,0.26,1.15,50,High,5,0.035932325,0
RideHailing,250,0.21,1.15,300,Low,15,0.017797627604166665,0
Retail,200,0.21,1.0,50,Medium,20,0.018585,0
Hospitality,50,0.77,1.15,50,Low,5,0.22940906770833333,1
Airline,200,0.81,1.0,100,Low,20,0.05416200000000001,0
FoodDelivery,100,0.16,0.85,150,High,5,0.05447933333333333,0
Retail,200,0.62,0.85,50,High,15,0.05159000625,0
Retail,250,0.82,0.85,150,Low,15,0.03362153749999999,0
FoodDelivery,200,0.83,1.15,100,Low,20,0.12764846666666668,1
FoodDelivery,100,0.29,0.85,150,High,0,0.09449166666666667,0
Hospitality,150,0.91,1.0,250,Low,15,0.10242429166666667,0
RideHailing,50,0.78,1.0,300,High,20,0.24256375,0
Ecommerce,100,0.8,1.15,50,High,5,0.24569111111111114,0
Retail,250,0.7,0.85,100,High,15,0.02912339062499999,0
Ecommerce,150,0.38,1.0,150,Medium,15,0.08626000000000002,0
Hospitality,300,0.46,1.15,300,High,0,0.01,0
Retail,200,0.91,1.15,300,Low,10,0.09695822500000004,0
Ecommerce,150,0.81,1.15,300,High,5,0.1119430125,0
RideHailing,150,0.89,1.15,250,Low,10,0.17385000416666668,0
RideHailing,50,0.92,1.0,300,Low,0,0.17920833333333336,1
Ecommerce,150,0.56,1.15,300,Medium,15,0.073094,0
Ecommerce,250,0.22,1.0,250,Medium,10,0.015986666666666663,0
RideHailing,300,0.87,0.85,250,Low,20,0.01,0
Ecommerce,200,0.66,1.15,300,Low,10,0.0625078666666667,0
Ecommerce,200,0.28,1.15,150,Medium,20,0.042217777777777785,0
RideHailing,250,0.56,1.15,50,High,20,0.04005411666666665,0
Hospitality,200,0.94,1.15,200,Medium,20,0.14881766666666665,0
Retail,200,0.75,1.15,100,Medium,5,0.09013125000000001,1
Ecommerce,150,0.71,1.15,150,Medium,20,0.19269399999999995,0
FoodDelivery,300,0.92,0.85,50,Medium,15,0.01,0
FoodDelivery,100,0.25,1.15,250,High,20,0.0780275,0
Ecommerce,150,0.32,0.85,250,Medium,0,0.036266666666666676,0
FoodDelivery,200,0.48,0.85,300,High,20,0.0738208,0
Airline,50,0.22,1.0,100,Low,5,0.040711458333333346,0
Retail,50,0.49,1.15,50,Low,0,0.179615625,0
Retail,100,0.1,1.0,300,Medium,5,0.015675,0
Ecommerce,150,0.16,1.0,50,High,0,0.024533333333333338,0
RideHailing,200,0.32,1.15,150,High,0,0.06465555555555555,0
Retail,200,0.93,1.0,100,High,5,0.11176275000000001,0
Retail,250,0.17,1.0,250,Low,20,0.012788249999999998,0
FoodDelivery,100,0.89,1.0,300,High,5,0.2139115,0
RideHailing,150,0.83,1.0,100,High,5,0.2285828645833333,0
Ecommerce,50,0.87,1.15,250,Low,5,0.1481156875,0
Hospitality,200,0.96,1.15,300,High,0,0.09874666666666668,0
Retail,150,0.49,0.85,200,High,20,0.10597321874999997,0
RideHailing,300,0.54,0.85,100,Medium,0,0.01,0
Airline,100,0.37,1.0,50,High,10,0.07729916666666667,0
Hospitality,50,0.16,1.15,100,Low,0,0.03801388888888889,0
FoodDelivery,300,0.17,1.15,50,High,20,0.01,0
RideHailing,150,0.87,1.0,200,Low,15,0.19234703125000002,0
Hospitality,50,0.84,1.15,200,Low,15,0.13590915625,0
Ecommerce,250,0.45,1.0,150,Medium,5,0.020899999999999995,0
Retail,250,0.85,1.0,50,Low,20,0.03197062499999999,0
Hospitality,100,0.3,0.85,100,Low,15,0.057402625000000006,0
Retail,200,0.26,1.15,50,Low,20,0.022492275000000006,0
Airline,50,0.56,1.0,300,Low,5,0.06217750000000001,0
Hospitality,250,0.23,0.85,50,High,10,0.01,0
Airline,150,0.16,0.85,250,Medium,15,0.015436000000000002,0
Airline,100,0.64,0.85,300,Low,0,0.04624,0
Airline,150,0.68,0.85,300,High,15,0.056582587499999996,0
Ecommerce,150,0.82,1.0,200,Medium,20,0.16126666666666667,0
RideHailing,300,0.17,1.0,50,High,5,0.01,0
Hospitality,250,0.45,0.85,300,Low,0,0.015804687499999998,0
Retail,100,0.46,1.0,50,Low,0,0.09775000000000003,0
Ecommerce,100,0.77,0.85,100,High,20,0.2368417333333334,0
FoodDelivery,50,0.28,0.85,250,Medium,0,0.059500000000000004,0
Retail,250,0.4,1.0,150,High,10,0.025070000000000002,0
FoodDelivery,150,0.52,0.85,150,Medium,15,0.150501,0
Airline,100,0.34,0.85,100,Low,10,0.053551700000000015,0
Airline,150,0.61,0.85,200,Low,10,0.06004878125000001,0
Airline,150,0.99,0.85,300,High,15,0.08237759062499998,0
FoodDelivery,300,0.46,0.85,50,Medium,5,0.01,0
RideHailing,300,0.67,1.15,50,Medium,10,0.01,0
Ecommerce,50,0.77,0.85,200,High,10,0.13673595833333335,0
FoodDelivery,100,0.96,1.0,200,Medium,0,0.25600000000000006,0
RideHailing,50,0.74,1.0,100,Medium,20,0.3335138888888889,1
RideHailing,100,0.12,1.15,250,High,0,0.029095,0
RideHailing,100,0.24,1.15,300,High,15,0.06604565,0
RideHailing,300,0.62,1.0,200,Low,20,0.01,0
Ecommerce,100,0.4,1.15,300,Medium,20,0.07237333333333335,0
Hospitality,300,0.29,0.85,150,Low,10,0.01,0
Hospitality,100,0.77,0.85,250,Low,10,0.07074599583333334,0
Retail,100,0.14,0.85,50,High,5,0.03575206250000001,0
Hospitality,300,0.34,1.0,200,Medium,15,0.01,0
Airline,50,0.84,0.85,50,High,10,0.22374975,0
RideHailing,100,0.25,1.0,250,Medium,0,0.045833333333333344,0
FoodDelivery,150,0.93,0.85,100,Medium,20,0.23319749999999997,0
Retail,200,0.54,1.0,150,Low,15,0.06512062500000002,0
RideHailing,200,0.18,0.85,300,Medium,5,0.019541500000000003,0
FoodDelivery,200,0.41,1.15,200,High,0,0.108445,0
Ecommerce,300,0.13,1.0,200,Medium,5,0.01,0
Hospitality,100,0.16,1.15,100,Low,20,0.04306213333333333,0
Retail,150,0.8,0.85,200,Medium,10,0.13897500000000002,0
Retail,200,0.44,1.0,100,Low,10,0.040766000000000024,0
Retail,200,0.48,1.15,250,High,0,0.07935,0
Airline,50,0.45,1.15,150,Medium,20,0.101775,0
Ecommerce,300,0.38,0.85,300,Low,5,0.01,0
Retail,150,0.88,1.0,200,Low,20,0.165495,0
RideHailing,100,0.67,0.85,300,High,5,0.12547271458333334,0
Ecommerce,50,0.19,1.0,250,Low,5,0.02812791666666667,0
FoodDelivery,100,0.59,0.85,150,Low,10,0.15487991666666667,0
Hospitality,100,0.56,1.0,150,Medium,20,0.1284888888888889,0
RideHailing,100,0.11,1.15,100,Medium,15,0.05264508333333334,0
Ecommerce,200,0.82,1.15,250,Low,20,0.10509211111111111,0
RideHailing,250,0.34,1.0,100,High,5,0.018727270833333327,0
RideHailing,150,0.37,0.85,300,Low,15,0.041719407812500005,0
Airline,250,0.14,0.85,250,Low,20,0.01,0
FoodDelivery,150,0.28,0.85,200,High,20,0.0807415,0
RideHailing,200,0.44,0.85,200,Low,15,0.06614969166666668,0
RideHailing,300,0.66,1.15,250,Medium,5,0.01,0
